movie_id,title,release_year,numeric__rating_score,numeric__movie_age,numeric__title_length,numeric__platform_count,categorical__age_rating_0+,categorical__age_rating_13+,categorical__age_rating_16+,categorical__age_rating_18+,categorical__age_rating_7+,categorical__age_rating_unknown,categorical__availability_group_multi_platform,categorical__availability_group_single_platform
1135,"Crack: Cocaine, Corruption & Conspiracy",2021,0.47410076178830574,-0.779269521939155,2.048827405398697,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1141,Nail Bomber: Manhunt,2021,0.47410076178830574,-0.779269521939155,0.22696928930308555,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1147,Pete Davidson: Alive from New York,2020,0.47410076178830574,-0.7287104274268826,1.5693910590577465,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1152,A Fall from Grace,2020,0.47410076178830574,-0.7287104274268826,-0.06069251850148466,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1157,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,2020,0.47410076178830574,-0.7287104274268826,3.0077000980805972,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1160,Rebecca,2020,0.47410076178830574,-0.7287104274268826,-1.0195652111833853,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1164,Secrets of the Saqqara Tomb,2020,0.47410076178830574,-0.7287104274268826,0.898180174180416,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1166,The Reason I Jump,2020,0.47410076178830574,-0.7287104274268826,-0.06069251850148466,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1171,AK vs AK,2020,0.47410076178830574,-0.7287104274268826,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1173,Rogue City,2020,0.47410076178830574,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,Rose Island,2020,0.47410076178830574,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1191,Paper Lives,2021,0.47410076178830574,-0.779269521939155,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1193,Biggie: I Got a Story to Tell,2021,0.47410076178830574,-0.779269521939155,1.0899547127167961,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1196,Concrete Cowboy,2020,0.47410076178830574,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1201,The Vanished,2020,0.47410076178830574,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1203,Dangerous Lies,2020,0.47410076178830574,-0.7287104274268826,-0.34835432630605484,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1205,The Book of Sun,2020,0.47410076178830574,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1209,Security,2021,0.47410076178830574,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1214,Cinema Bandi,2021,0.47410076178830574,-0.779269521939155,-0.5401288648424349,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1215,Ghosts of War,2020,0.47410076178830574,-0.7287104274268826,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1220,Night in Paradise,2020,0.47410076178830574,-0.7287104274268826,-0.06069251850148466,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1229,Nobody Sleeps in the Woods Tonight,2020,0.3985849417957775,-0.7287104274268826,1.5693910590577465,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1239,"ariana grande: excuse me, i love you",2020,0.3985849417957775,-0.7287104274268826,1.7611655975941265,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1254,The 8th Night,2021,0.3985849417957775,-0.779269521939155,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1255,Time to Hunt,2020,0.3985849417957775,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1256,The Soul,2021,0.3985849417957775,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1263,Vampires vs. the Bronx,2020,0.3985849417957775,-0.7287104274268826,0.4187438278394657,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1267,Leslie Jones: Time Machine,2020,0.3985849417957775,-0.7287104274268826,0.8022929049122259,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1269,Dragonheart: Vengeance,2020,0.3985849417957775,-0.7287104274268826,0.4187438278394657,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1271,All Together Now,2020,0.3985849417957775,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1276,Raat Akeli Hai,2020,0.3985849417957775,-0.7287104274268826,-0.34835432630605484,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1279,The Present,2020,0.3985849417957775,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1281,Unknown Origins,2020,0.3985849417957775,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1282,The Sleepover,2020,0.3985849417957775,-0.7287104274268826,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1294,365 Days,2020,0.3985849417957775,-0.7287104274268826,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1302,The Lost Husband,2020,0.3985849417957775,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1316,The Guide to the Perfect Family,2021,0.3985849417957775,-0.779269521939155,1.2817292512531762,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1318,Nate Bargatze: The Greatest Average American,2021,0.3985849417957775,-0.779269521939155,2.5282637517396473,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1319,Pagglait,2021,0.3985849417957775,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1321,Operation Varsity Blues: The College Admissions Scandal,2021,0.3985849417957775,-0.779269521939155,3.583023713689738,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1346,Offering to the Storm,2020,0.32306912180324937,-0.7287104274268826,0.3228565585712756,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1347,Ali & Ratu Ratu Queens,2021,0.32306912180324937,-0.779269521939155,0.4187438278394657,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1348,Ultras,2020,0.32306912180324937,-0.7287104274268826,-1.1154524804515753,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1356,The Crimes That Bind,2020,0.32306912180324937,-0.7287104274268826,0.22696928930308555,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1358,Last Summer,2021,0.32306912180324937,-0.779269521939155,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1361,The House of Flowers: The Movie,2021,0.32306912180324937,-0.779269521939155,1.2817292512531762,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1363,Red,2021,0.32306912180324937,-0.779269521939155,-1.4031142882561456,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1371,Crazy About Her,2021,0.32306912180324937,-0.779269521939155,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1382,Coven,2020,0.32306912180324937,-0.7287104274268826,-1.2113397497197655,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1383,New Gods: Nezha Reborn,2021,0.32306912180324937,-0.779269521939155,0.4187438278394657,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1384,Why Did You Kill Me?,2021,0.32306912180324937,-0.779269521939155,0.22696928930308555,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1397,Ashin of the North,2021,0.32306912180324937,-0.779269521939155,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1409,Sweet & Sour,2021,0.32306912180324937,-0.779269521939155,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1411,Mucho Mucho Amor: The Legend of Walter Mercado,2020,0.32306912180324937,-0.7287104274268826,2.7200382902760274,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1412,Sky Tour: The Movie,2020,0.32306912180324937,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1413,The Decline,2020,0.32306912180324937,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1414,99 Songs,2021,0.32306912180324937,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1422,Canvas,2020,0.24755330181072113,-0.7287104274268826,-1.1154524804515753,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1423,Eric Andre: Legalize Everything,2020,0.24755330181072113,-0.7287104274268826,1.2817292512531762,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1426,The Disciple,2020,0.24755330181072113,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1428,Mobile Suit Gundam: Hathaway,2021,0.24755330181072113,-0.779269521939155,0.9940674434486061,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1431,Radium Girls,2020,0.24755330181072113,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1434,"I Love You, Stupid",2020,0.24755330181072113,-0.7287104274268826,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1435,Ari Eldjárn: Pardon My Icelandic,2020,0.24755330181072113,-0.7287104274268826,1.3776165205213664,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1442,Black Holes: The Edge of All We Know,2020,0.24755330181072113,-0.7287104274268826,1.7611655975941265,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1447,Get the Goat,2021,0.24755330181072113,-0.779269521939155,-0.5401288648424349,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1448,Bert Kreischer: Hey Big Boy,2020,0.24755330181072113,-0.7287104274268826,0.898180174180416,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1460,Sentinelle,2021,0.24755330181072113,-0.779269521939155,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1462,Fatima,2020,0.24755330181072113,-0.7287104274268826,-1.1154524804515753,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1470,All My Friends Are Dead,2020,0.24755330181072113,-0.7287104274268826,0.5146310971076558,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1477,LA Originals,2020,0.24755330181072113,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1480,Adú,2020,0.24755330181072113,-0.7287104274268826,-1.4031142882561456,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1489,Animal Crackers,2020,0.24755330181072113,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1490,Forensic,2020,0.24755330181072113,-0.7287104274268826,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1491,Marc Maron: End Times Fun,2020,0.24755330181072113,-0.7287104274268826,0.7064056356440359,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1493,American Pie Presents: Girls' Rules,2020,0.24755330181072113,-0.7287104274268826,1.6652783283259365,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1499,A California Christmas,2020,0.24755330181072113,-0.7287104274268826,0.4187438278394657,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1502,Tremors: Shrieker Island,2020,0.24755330181072113,-0.7287104274268826,0.6105183663758458,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1503,I Am Woman,2020,0.24755330181072113,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1506,Desperados,2020,0.24755330181072113,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1507,A Classic Horror Story,2021,0.24755330181072113,-0.779269521939155,0.4187438278394657,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1508,Made You Look: A True Story About Fake Art,2020,0.24755330181072113,-0.7287104274268826,2.336489213203267,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1511,Ben Platt: Live from Radio City Music Hall,2020,0.24755330181072113,-0.7287104274268826,2.336489213203267,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1512,The Princess Switch: Switched Again,2020,0.24755330181072113,-0.7287104274268826,1.6652783283259365,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1515,Ajeeb Daastaans,2021,0.24755330181072113,-0.779269521939155,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1521,The Devil Below,2021,0.24755330181072113,-0.779269521939155,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1535,What Lies Below,2020,0.17203748181819295,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1536,Double World,2020,0.17203748181819295,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1537,Kevin Hart: Zero F**ks Given,2020,0.17203748181819295,-0.7287104274268826,0.9940674434486061,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1546,Guilty,2020,0.17203748181819295,-0.7287104274268826,-1.1154524804515753,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1549,A Week Away,2021,0.17203748181819295,-0.779269521939155,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1550,Tigertail,2020,0.17203748181819295,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1555,Kappela,2020,0.17203748181819295,-0.7287104274268826,-1.0195652111833853,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1556,Cuties,2020,0.17203748181819295,-0.7287104274268826,-1.1154524804515753,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1557,Jim Jefferies: Intolerant,2020,0.17203748181819295,-0.7287104274268826,0.7064056356440359,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1564,"Love, Guaranteed",2020,0.17203748181819295,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1565,A Family,2021,0.17203748181819295,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1567,Cosmic Sin,2021,0.17203748181819295,-0.779269521939155,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1572,Pretty Guardians Sailor Moon Eternal The MOVIE - Part 1,2021,0.17203748181819295,-0.779269521939155,3.583023713689738,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1575,Cousins,2021,0.17203748181819295,-0.779269521939155,-1.0195652111833853,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1577,Road to Roma,2020,0.17203748181819295,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1587,Death of Me,2020,0.17203748181819295,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1589,Words Bubble Up Like Soda Pop,2021,0.17203748181819295,-0.779269521939155,1.0899547127167961,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1590,Dynasty Warriors,2021,0.17203748181819295,-0.779269521939155,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1591,Coded Bias,2020,0.17203748181819295,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1595,Dance of the 41,2020,0.17203748181819295,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1601,Cadaver,2020,0.17203748181819295,-0.7287104274268826,-1.0195652111833853,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1607,This Little Love of Mine,2021,0.17203748181819295,-0.779269521939155,0.6105183663758458,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1612,Debt Collectors,2020,0.17203748181819295,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1619,Bigfoot Family,2020,0.17203748181819295,-0.7287104274268826,-0.34835432630605484,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1620,The Minimalists: Less Is Now,2021,0.17203748181819295,-0.779269521939155,0.9940674434486061,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1623,Rich in Love,2020,0.17203748181819295,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1624,Deep,2021,0.17203748181819295,-0.779269521939155,-1.3072270189879556,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1625,Biking Borders - eine etwas andere Reise,2021,0.17203748181819295,-0.779269521939155,2.144714674666887,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1626,Ghost Lab,2021,0.17203748181819295,-0.779269521939155,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1627,Uppity: The Willy T. Ribbs Story,2020,0.17203748181819295,-0.7287104274268826,1.3776165205213664,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1631,A Perfect Fit,2021,0.17203748181819295,-0.779269521939155,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1633,Jiu Jitsu,2020,0.17203748181819295,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1650,Prime Time,2021,0.09652166182566474,-0.779269521939155,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1664,Baggio: The Divine Ponytail,2021,0.09652166182566474,-0.779269521939155,0.898180174180416,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1671,Hating Peter Tatchell,2020,0.09652166182566474,-0.7287104274268826,0.3228565585712756,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1675,MOTHER,2020,0.09652166182566474,-0.7287104274268826,-1.1154524804515753,5.431730024131194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1687,The Girl on the Train,2021,0.09652166182566474,-0.779269521939155,0.3228565585712756,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1691,Monsoon,2020,0.09652166182566474,-0.7287104274268826,-1.0195652111833853,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1696,Rurouni Kenshin: The Beginning,2021,0.09652166182566474,-0.779269521939155,1.1858419819849861,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1697,One,2021,0.09652166182566474,-0.779269521939155,-1.4031142882561456,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1702,Uma Maheswara Ugra Roopasya,2020,0.09652166182566474,-0.7287104274268826,0.898180174180416,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1706,Residue,2020,0.09652166182566474,-0.7287104274268826,-1.0195652111833853,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1707,Dancing Queens,2021,0.09652166182566474,-0.779269521939155,-0.34835432630605484,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1723,Dave Chappelle: The Kennedy Center Mark Twain Prize,2020,0.09652166182566474,-0.7287104274268826,3.1994746366169777,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1725,The Stand In,2020,0.09652166182566474,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1726,Fan Girl,2020,0.09652166182566474,-0.7287104274268826,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1738,Madame Claude,2021,0.09652166182566474,-0.779269521939155,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1744,Have You Ever Seen Fireflies?,2021,0.09652166182566474,-0.779269521939155,1.0899547127167961,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1757,Mariposa,2020,0.021005841833136533,-0.7287104274268826,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1764,Torbaaz,2020,0.021005841833136533,-0.7287104274268826,-1.0195652111833853,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1765,Kannum Kannum Kollaiyadithaal,2020,0.021005841833136533,-0.7287104274268826,1.0899547127167961,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1775,Psycho,2020,0.021005841833136533,-0.7287104274268826,-1.1154524804515753,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1778,In Our Mothers' Gardens,2021,0.021005841833136533,-0.779269521939155,0.5146310971076558,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1782,We Can Be Heroes,2020,0.021005841833136533,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1789,Caught by a Wave,2021,0.021005841833136533,-0.779269521939155,-0.1565797877696747,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1795,The Block Island Sound,2020,0.021005841833136533,-0.7287104274268826,0.4187438278394657,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1797,Classmates Minus,2020,0.021005841833136533,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1808,Freaks – You're One of Us,2020,0.021005841833136533,-0.7287104274268826,0.7064056356440359,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1810,Little Big Women,2020,0.021005841833136533,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1820,Irul,2021,0.021005841833136533,-0.779269521939155,-1.3072270189879556,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1821,Only,2020,0.021005841833136533,-0.7287104274268826,-1.3072270189879556,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1826,Héroes. Silencio y Rock & Roll,2021,0.021005841833136533,-0.779269521939155,1.1858419819849861,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1830,My Amanda,2021,0.021005841833136533,-0.779269521939155,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1832,Serious Men,2020,0.021005841833136533,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1834,The Yin-Yang Master: Dream of Eternity,2020,0.021005841833136533,-0.7287104274268826,1.9529401361305068,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1843,Accomplice,2021,-0.05450997815939167,-0.779269521939155,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1846,Homunculus,2021,-0.05450997815939167,-0.779269521939155,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1860,Yeh Ballet,2020,-0.05450997815939167,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1861,Tony Parker: The Final Shot,2021,-0.05450997815939167,-0.779269521939155,0.898180174180416,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1862,Cut Throat City,2020,-0.05450997815939167,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1863,Anelka: Misunderstood,2020,-0.05450997815939167,-0.7287104274268826,0.3228565585712756,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1867,And Tomorrow the Entire World,2020,-0.05450997815939167,-0.7287104274268826,1.0899547127167961,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1869,Rising High,2020,-0.05450997815939167,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1871,One Day We'll Talk About Today,2020,-0.05450997815939167,-0.7287104274268826,1.1858419819849861,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
